,well,BHP,Fluid_newest,Fluid_lowest,Fluid_median
0,MPB-28,1310,2317.72550496772,1361.323745800868,3388.1874383089516
0,MPB-28,1320,2282.4338947741267,1340.5951017569068,3336.596087185043
0,MPB-28,1330,2246.9143762163517,1319.732594980986,3284.671566212094
0,MPB-28,1340,2211.1669492943956,1298.7362254731058,3232.4138753901057
0,MPB-28,1350,2175.1916140082562,1277.6059932332653,3179.8230147190757
0,MPB-28,1360,2138.9883703579353,1256.3418982614655,3126.898984199006
0,MPB-28,1370,2102.557218343432,1234.943940557706,3073.6417838298958
0,MPB-28,1380,2065.8981579647466,1213.4121201219862,3020.051413611744
0,MPB-28,1390,2029.0111892218797,1191.7464369543075,2966.1278735445535
0,MPB-28,1400,1991.8963121148302,1169.9468910546684,2911.8711636283215
0,MPB-28,1410,1954.5535266435984,1148.0134824230697,2857.281283863049
0,MPB-28,1420,1916.9828328081855,1125.946211059512,2802.3582342487375
0,MPB-28,1430,1879.1842306085898,1103.745076963994,2747.1020147853847
0,MPB-28,1440,1841.1577200448119,1081.4100801365162,2691.5126254729907
0,MPB-28,1450,1802.9033011168526,1058.941220577079,2635.5900663115576
0,MPB-28,1460,1764.4209738247105,1036.3384982856817,2579.334337301083
0,MPB-28,1470,1725.710738168388,1013.6019132623258,2522.74543844157
0,MPB-28,1480,1686.772594147882,990.7314655070093,2465.823369733015
0,MPB-28,1490,1647.606541763194,967.727155019733,2408.5681311754197
0,MPB-28,1500,1608.2125810143239,944.588981800497,2350.9797227687836
0,MPB-28,1510,1568.5907119012716,921.3169458493012,2293.058144513107
0,MPB-28,1520,1528.7409344240375,897.911047166146,2234.8033964083907
0,MPB-28,1530,1488.6632485826217,874.3712857510313,2176.215478454634
0,MPB-28,1540,1448.3576543770234,850.6976616039565,2117.2943906518367
0,MPB-28,1550,1407.8241518072423,826.8901747249215,2058.0401329999972
0,MPB-28,1560,1367.062740873281,802.9488251139281,1998.452705499121
0,MPB-28,1570,1326.0734215751356,778.8736127709736,1938.5321081492007
0,MPB-28,1580,1284.8561939128106,754.664537696061,1878.2783409502438
0,MPB-28,1590,1243.4110578863017,730.3215998891875,1817.6914039022438
0,MPB-28,1600,1201.7380134956106,705.8447993503543,1756.7712970052035
0,MPB-28,1610,1159.8370607407385,681.234136079562,1695.518020259124
0,MPB-28,1620,1117.7081996216837,656.4896100768094,1633.9315736640028
0,MPB-28,1630,1075.3514301384464,631.6112213420972,1572.0119572198414
0,MPB-28,1640,1032.7667522910278,606.5989698754255,1509.75917092664
0,MPB-28,1650,989.9541660794268,581.4528556767939,1447.173214784398
0,MPB-28,1660,946.9136715036432,556.1728787462023,1384.2540887931145
0,MPB-28,1670,903.6452685636789,530.7590390836518,1321.001792952793
0,MPB-28,1680,860.1489572595314,505.211336689141,1257.4163272634294
0,MPB-28,1690,816.4247375912028,479.52977156267093,1193.4976917250265
0,MPB-28,1700,772.4726095586908,453.7143437042405,1129.2458863375814
