,Well,pf_pres,bhp,Fluid_newest_interpolated,Fluid_lowest_interpolated,Fluid_median_interpolated,well,WtOilVol,WtWaterCut,Oil_newest_ipr,Oil_lowest_ipr,Oil_median_ipr
172,MPB-39,2650,366.8827686997116,375.8590793496441,124.2838443411171,241.40584233744678,MPB-39,224.26,1.3599999999999999,370.74739587048896,122.59358405807791,238.1227228816575
173,MPB-39,2700,363.736845389514,378.15782503691617,125.04396154161438,242.88227504705617,MPB-39,224.26,1.3599999999999999,373.01487861641414,123.34336366464842,239.5790761064162
174,MPB-39,2750,360.5909220793162,380.45657072418834,125.80407874211168,244.3587077566656,MPB-39,224.26,1.3599999999999999,375.2823613623394,124.09314327121896,241.03542933117495
175,MPB-39,2800,357.44499876911857,382.7144304490956,126.55067634214839,245.8088803312224,MPB-39,224.26,1.3599999999999999,377.50951419498784,124.82958714389517,242.4658795587178
176,MPB-39,2850,354.2990754589208,384.96283404630975,127.29414712161098,247.25297944741033,MPB-39,224.26,1.3599999999999999,379.72733950327995,125.56294672075707,243.89033892692555
177,MPB-39,2900,351.15315214872317,387.21123764352376,128.03761790107353,248.69707856359818,MPB-39,224.26,1.3599999999999999,381.94516481157183,126.29630629761894,245.31479829513327
178,MPB-39,2950,348.0072288385254,389.4277522671731,128.77054407899666,250.12069610850673,MPB-39,224.26,1.3599999999999999,384.13153483633954,127.01926467952231,246.71905464143103
179,MPB-39,3000,344.8613055283277,391.6258137743293,129.49736843742454,251.53246163127315,MPB-39,224.26,1.3599999999999999,386.29970270699846,127.73620422667557,248.1116201530878
180,MPB-39,3050,341.71538221813,393.8238752814854,130.22419279585242,252.94422715403957,MPB-39,224.26,1.3599999999999999,388.4678705776572,128.45314377382883,249.50418566474463
181,MPB-39,3100,338.5694589079323,395.9990448038767,130.94344755166196,254.34128966929978,MPB-39,224.26,1.3599999999999999,390.613457794544,129.16261666495936,250.8822481297973
182,MPB-39,3150,335.4235355977346,398.1467642209749,131.65362548905512,255.7207215986447,MPB-39,224.26,1.3599999999999999,392.7319682275696,129.86313618240396,252.24291978490314
183,MPB-39,3200,332.2776122875369,400.2944836380731,132.3638034264483,257.1001535279896,MPB-39,224.26,1.3599999999999999,394.85047866059523,130.5636556998486,253.60359144000896
184,MPB-39,3250,329.1316889773392,402.4283080592063,133.0693867601442,258.4706610136015,MPB-39,224.26,1.3599999999999999,396.9552830696011,131.25964310020623,254.95546002381653
185,MPB-39,3300,325.9857656671415,404.5256853862465,133.76291827650266,259.8177593495249,MPB-39,224.26,1.3599999999999999,399.0241360649935,131.94374258794224,256.2842378223714
